Sample,Type,5-7N15_g,< 1.0%,AB009222_g,AB185516_g,AB185635_g,AB185724_g,AB218342_g,AB239491_g,AB270056_g,AB270144_g,AB606290_g,AF001778_g,AF371915_g,AM500849_g,AM982614_g,AY134903_g,AY244965_g,AY442821_g,AY442823_g,AY854304_g,AY858455_g,AY858456_g,Acetitomaculum,Acholeplasma,Acinetobacter,Adlercreutzia,Agathobacter,Akkermansia,Aliarcobacter,Alistipes,Alloprevotella,Aminicella,Anaerobutyricum,Anaerocella,Anaerocolumna,Anaerofustis,Anaerotignum,Anaerovibrio,Angelakisella,Atopobium,BF311_g,Bacillus,Bacteriovorax,Bacteroides,Barnesiella,Bdellovibrio,Bifidobacterium,Bilophila,Blautia,Brevundimonas,Bulleidia,Butyricimonas,Butyrivibrio,Butyrivibrio_g1,CP045696_g,CPla-4_termite_group,Campylobacter,Caproiciproducens,Catenibacterium,Catonella,Cellulosilyticum,Cellvibrio,Christensenella,Chryseobacterium,Cloacibacillus,Cloacibacterium,Clostridium,Clostridium_g6,Cohnella,Colidextribacter,Congobacterium,Coprobacillus,Coprococcus_g2,Corynebacterium,DQ353908_g,DQ353911_g,DQ353914_g,DQ353929_g,DQ353937_g,DQ394629_g,DQ777889_g,DQ777915_g,DQ824577_g,DQ824660_g,Desulfovibrio,Devosia,Dialister,Dorea,EF436322_g,EF586032_g,EF686612_g,EU137610_g,EU266864_g,EU381487_g,EU381783_g,EU382030_g,EU407205_g,EU443964_g,EU459524_g,EU460193_g,EU462208_g,EU462396_g,EU463196_g,EU463395_g,EU464174_g,EU464473_g,EU465631_g,EU465635_g,EU465965_g,EU466036_g,EU471549_g,EU471654_g,EU471695_g,EU471751_g,EU471836_g,EU475512_g,EU475549_g,EU771129_g,EU771685_g,EU771688_g,EU771786_g,EU779465_g,EU794251_g,EU842178_g,EU842575_g,EU842695_g,EU842803_g,EU843612_g,EU844128_g,EU844487_g,EU844817_g,EU844830_g,Edaphocola,Elusimicrobium,Enterocloster,Enterococcus,Erysipelothrix,Eubacterium,Eubacterium_g17,Eubacterium_g23,Eubacterium_g24,Eubacterium_g4,Eubacterium_g8,Evtepia,Extibacter,FJ172782_g,FJ437753_g,FJ534957_g,FJ684481_g,FJ848395_g,FJ848448_g,FMWZ_g,FR888536_g,Faecalibacillus,Faecalibacter,Faecalibacterium,Fibrobacter,Flavobacterium,Flexilinea,Frisingicoccus,Fusobacterium,GQ354944_g,GQ844343_g,GQ871718_g,GU174038_g,GU174072_g,GU174155_g,GU302778_g,GU303869_g,GU303877_g,GU303975_g,GU304204_g,GU324393_g,GU324408_g,HM008751_g,HM049880_g,HM124015_g,Helcococcus,Helicobacter,JF747991_g,JN873202_g,JX198636_g,KC163097_g,Kaistella,LARJ_g,Lachnospira,Lachnospiraceae_NK4A136_group,Lacrimispora,Lactobacillus,Lactococcus,Leadbetterella,Ligilactobacillus,Limosilactobacillus,Mailhella,Marvinbryantia,Massilia,Megamonas,Megasphaera,Methanobrevibacter,Mitsuokella,Mobilitalea,Mogibacterium,Moheibacter,Monoglobus,Murimonas,Myroides,NHOC_g,Nocardioides,Novosphingobium,Olsenella,Oscillibacter,Oxalobacter,PAC000197_g,PAC000661_g,PAC000672_g,PAC000745_g,PAC000748_g,PAC001057_g,PAC001107_g,PAC001108_g,PAC001109_g,PAC001115_g,PAC001118_g,PAC001134_g,PAC001137_g,PAC001141_g,PAC001144_g,PAC001207_g,PAC001212_g,PAC001228_g,PAC001236_g,PAC001241_g,PAC001270_g,PAC001274_g,PAC001313_g,PAC001323_g,PAC001398_g,PAC001401_g,PAC001406_g,PAC001421_g,PAC001435_g,PAC001437_g,PAC001447_g,PAC001457_g,PAC001460_g,PAC001468_g,PAC001480_g,PAC001573_g,PAC001606_g,PAC001609_g,PAC001686_g,PAC002090_g,PAC002148_g,PAC002156_g,PAC002169_g,PAC002186_g,PAC002203_g,PAC002482_g,PAC002510_g,PAC002715_g,PAC002716_g,PAC002735_g,PAC002737_g,PAC002746_g,PAC002749_g,PAC002774_g,PAC002787_g,PAC002801_g,PAC002841_g,PAC002850_g,PAC002852_g,PAC002859_g,PAC002871_g,PAC002896_g,PAC002908_g,PAC002928_g,PAC002946_g,PAC002999_g,Paenibacillus,Parabacteroides,Paracoccus,Parasutterella,Pedobacter,Peptacetobacter,Peredibacter,Phascolarctobacterium,Phocaeicola,Prevotella,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,QUHQ_g,Raoultibacter,Rikenellaceae_RC9_gut_group,Roseburia,Ruminobacter,Ruminococcus,Ruminococcus_g2,Saccharofermentans,Sandaracinobacter,Sphingobacterium,Sphingobium,Sphingomonas,Sporobacter,Stenotrophomonas,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,Syntrophococcus,Terrisporobacter,Thalassolituus,Thermomonas,Treponema,Turicibacter,U81658_g,Unassigned,Victivallis,Vitreoscilla,WCHB1-41,WPS-2,Weissella,p-1088-a5_gut_group,p-251-o5,uncultured,vadinBE97,Latitude,Longitude,Collection_Date,Region_Name,NDVI,Rainfall_mm,Temperature_C
N_1,AMDB,0.0,0.0,0.0593,0.2139,0.0103,0.0,0.0,0.5592,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0386,0.0,0.0,0.1908,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,1.443,0.0,0.384,0.0,0.0,0.0206,0.0,0.0361,0.0,0.0,0.1185,0.0,0.0,1.4327,0.0,0.0,0.0,0.0,0.1031,0.0,0.0206,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0155,0.0,0.0,0.0,2.1131,0.0361,0.0,0.0,0.0,0.5953,0.0,0.1134,0.0,0.0283,0.0,14.3557,0.0,0.0,0.0,0.0387,0.0,0.0386,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0825,0.0,0.0773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8115,0.0,0.0,0.0,0.0,0.0,0.2525,0.0,1.1364,0.5568,0.0258,0.0,0.0103,0.0,0.0,0.6056,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0052,0.0,0.0799,0.0,0.2217,0.0,0.8581,0.0,0.0,0.0,0.3711,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515,0.0,0.0799,0.3325,0.0928,0.0,0.0,0.0077,0.0876,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.3917,0.0335,0.0052,0.0257,0.433,0.3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0052,0.1392,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.1469,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.4665,0.0773,0.1185,0.2682,0.0,0.0,0.2628,0.0,0.0206,0.2268,0.2294,0.0,0.0,0.0283,0.0,0.1056,0.0,0.1364,0.0,0.0052,0.0412,0.0052,0.0103,0.0129,0.0,0.0,0.0,0.0,0.0,3.6463,0.0,0.3326,0.0,0.0,0.3118,0.0,0.0,0.0,0.0,0.0749,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.085,0.0309,0.0,0.2731,0.0,0.0,0.0,0.1623,0.7988,0.0,4.4452,0.0,0.0,0.0,0.0,0.2578,1.706,0.0,0.0,0.0,0.0077,0.0,0.0206,0.0,0.0052,0.0,2.0409,0.0,1.1905,0.1907,0.0258,0.0,0.0335,0.0644,0.0,1.1339,0.0,0.0103,0.0412,0.0,0.0,0.0,0.0,0.0,7.4707,0.0,0.0387,0.0,0.0,0.0,0.2757,0.0,0.0,0.0,0.7319,0.0,0.0,41.6226,0.0,0.0,0.0,0.0,0.0747,0.0,0.0,0.0,0.0,-2.276953823,34.55286461,2023-01-25,Serengeti Central (Plains),0.5469,100.67959022521973,23.61854515075686
N_2,AMDB,0.0,0.0,0.0,0.0453,0.0777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0,0.0,0.0,0.0,0.0552,0.0,0.0,0.0065,1.6039,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.2106,0.0,0.0583,0.0,0.0,0.0178,0.0,0.0,0.3694,7.0908,0.0081,0.0,0.0,0.0,0.0,0.0,0.0032,0.1749,0.0421,0.0,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0065,0.0,0.0518,0.0032,0.0874,0.0,0.0,2.2486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1021,0.0,0.0,0.0,0.0,0.0211,0.0259,0.0,0.1475,0.0,0.0,0.0825,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454,0.0,0.0907,0.0,0.0,0.0,0.0,0.0,0.0,0.1782,0.013,0.1749,0.0259,0.0243,0.0,0.0,0.0,0.3012,0.0049,0.0065,0.0227,0.0,0.0,0.0,0.0,0.0,0.0146,0.0,0.0,0.0,0.0,0.0,0.2187,0.0,0.0,0.0032,0.0032,0.0583,0.0,0.2917,0.0,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0,0.0113,0.0518,0.2412,0.0,1.8322,0.0,0.0518,0.0,0.0211,0.1021,0.0049,0.0,0.0,0.0,0.1701,0.0,0.0,0.1231,0.0486,0.0243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729,0.0,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923,0.0486,0.0113,0.0,0.0,0.6432,0.0,0.0599,0.0162,0.0,0.0292,0.0194,0.0,0.047,0.0,0.0032,0.0437,0.1166,0.0081,0.013,0.0,0.0291,0.0,0.0,0.0,0.0,0.0,0.2542,0.0,0.0,0.0745,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.285,0.0,0.034,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0065,0.0,0.0,0.0032,0.0,0.0,0.0,0.2349,1.9455,0.0,0.7858,0.0,0.0194,0.0,0.0,0.1069,0.1199,0.0,0.0,2.1998,0.0,0.0146,0.0373,0.0,0.0032,0.0194,0.0955,0.0032,0.1085,0.0421,0.0032,0.3094,0.0,0.0275,0.0,0.0097,0.0,0.0,0.0,0.0,0.0097,0.9202,0.0,0.0049,2.221,9.6699,0.0438,0.0,0.0,0.0,0.1765,0.0,0.013,0.0,1.7399,0.0,0.0,60.1508,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693381913,37.51478884,2023-02-19,Samburu (Northern/Arid),0.1956,6.063472747802734,23.81551068623861
N_3,AMDB,0.0,0.0,0.0,0.0286,0.0299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.9152,13.4747,0.0,0.0656,0.0,0.0,0.0,0.0,0.0,0.3234,0.0,0.0716,0.0,0.0,0.0048,0.0,0.0,0.2649,7.1138,0.0394,0.0,0.0,0.0179,0.0,0.0,0.0072,1.9783,0.0358,0.0,0.0,0.0,0.0299,0.0,0.0,0.0,0.0,0.0095,0.0,0.2577,0.0072,0.1289,0.0,0.0,0.1205,0.0,0.0048,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0,0.0,0.0,0.0,0.3126,0.0167,0.0,0.4916,0.0,0.0,0.0633,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.0,0.0,0.0263,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.1217,0.0215,0.117,0.0084,0.0215,0.0,0.0,0.0,0.1897,0.0024,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,1.4473,0.0,0.0,0.0,0.0716,0.0656,0.0,0.3283,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0048,0.0095,0.0,0.025,0.0095,0.1371,0.0,1.9389,0.0,0.0227,0.0441,0.0287,0.074,0.0036,0.0,0.0,0.0,0.0966,0.0,0.0,0.0752,0.0502,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5954,0.0,0.0,0.1611,0.0,0.0,0.0,0.0,0.0,0.0,3.4901,0.0,0.0644,0.0,0.0,0.0251,0.0,0.0,0.0,0.0,0.0048,0.0525,0.0788,0.0,0.0,2.2611,0.0,0.185,0.0919,0.0,0.0024,0.0107,0.0,0.0561,0.0024,0.0131,0.0024,0.0406,0.0084,0.0096,0.0,0.0215,0.0,0.0,0.0,0.0,0.0,0.2541,0.0,0.0,0.0573,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.2806,0.0,0.0299,0.0084,0.0024,0.0,0.0048,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205,1.4533,0.0,0.3997,0.0,0.0143,0.0,0.0,0.0573,0.0656,0.0,0.0,2.0154,0.0,0.2005,0.0108,0.1217,0.0,0.2732,0.0871,0.0,0.0298,0.0525,0.0024,0.3962,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0883,2.3196,0.0382,0.2052,1.3902,15.6808,0.0358,0.0,0.0,0.0,0.2387,0.0,0.1014,0.3484,0.8984,0.0,0.0,34.4459,0.0,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.580659165,35.39629449,2023-03-11,Maasai Mara (Lush),0.5414,19.010366916656494,19.06358362833663
N_4,AMDB,0.0,0.0,0.0,0.0744,2.8494,0.0,0.0,0.9908,0.0,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0,0.1039,0.0052,0.0,0.1022,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7015,0.0,0.1195,0.0,0.0,0.0052,0.0,0.0416,0.0,0.0,5.8149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346,0.0,0.2217,0.0,0.0,0.0294,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0849,0.0,0.0,0.0,0.0191,0.0,0.8072,0.0,0.0,0.0035,0.0173,0.0,0.0104,0.0,0.0,0.0,0.0,0.3102,0.0,0.0,0.0,0.0139,0.0,0.0502,0.0,0.0,0.0,0.0,0.0,0.6807,0.0,6.506,0.0,0.0,0.0,0.0,0.0,0.2668,0.0,0.3013,0.3515,0.0,0.0087,0.0052,0.0,0.0,1.5763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.1057,0.0,0.0831,0.0,0.0035,0.0,0.1542,0.0,0.3848,0.1403,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.5855,0.0,0.0052,0.4556,0.9459,0.0,0.0,0.0346,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0191,0.4122,0.0,0.0381,0.4279,0.1784,1.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0416,0.0,0.0052,0.0052,0.0,0.0,0.0,0.0,0.0,0.7588,0.0398,0.0035,0.2529,0.045,0.0,0.1161,0.0416,0.0,0.2755,0.0069,0.1403,0.0,0.0087,0.0,0.2165,0.0,0.2026,0.0,0.0,0.0468,0.0,0.026,0.0,0.045,0.0,0.0104,0.0,0.0,0.1836,0.0,0.1802,0.0087,0.0,0.0554,0.0,0.0433,0.0,0.0,0.1109,0.0035,0.0,0.0173,0.0,0.0052,0.0069,0.0069,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,3.4678,2.4683,0.0,3.2465,0.0,0.0,0.0,0.0,0.2702,0.5179,0.0,0.0035,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,1.0116,0.0,0.5682,0.4279,0.0468,0.0,0.0035,0.0416,0.0,0.1974,0.0,1.2177,0.0035,0.0,0.0,0.0,0.0,0.0,3.4664,0.0,0.0,0.0,0.1039,0.0,0.1264,0.0,0.0,0.0,3.9874,0.0,0.0,48.1918,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.157621405,34.60797849,2023-03-20,Serengeti Central (Plains),0.6339,112.68149220943451,20.146845118204794
N_5,AMDB,0.0647,0.0,0.2664,0.2015,0.2224,0.0278,0.0046,1.6719,0.088,0.1829,0.0,0.0,0.0,0.0,0.0602,0.0185,0.2455,0.0672,0.0069,0.0069,0.0069,0.0,0.0,0.0,0.0602,0.0,0.0,0.0093,0.0093,0.0254,0.051,0.0209,0.037,0.1204,0.0,0.0093,0.0046,0.0093,0.0069,0.0046,0.697,0.0046,0.0,0.1875,0.0069,0.0069,0.0093,0.0069,0.2035,0.0,0.0069,0.0,0.0,0.0278,0.0255,0.0,0.0046,0.0694,0.0416,0.0,0.0185,0.0,0.0763,0.0,0.0,0.0,0.5442,0.0,0.0,0.0,0.0116,0.0,0.0161,0.0,0.0625,0.0,0.0486,0.1158,0.0417,0.0069,0.0,0.0046,0.0,0.0,0.2547,0.0,0.0116,0.0069,0.0834,0.0,0.0324,0.0,0.0,0.0,0.0,0.0162,0.0486,0.0,0.0417,0.0324,8.4016,0.0069,0.0,0.0,0.044,0.0,0.0185,0.0,0.0,0.0,0.0,0.0301,0.0,0.0,0.0,0.0069,0.0093,0.0,0.0,0.0,0.0046,0.0,0.0,0.0486,0.1089,0.0069,0.0,0.088,0.2663,0.0208,0.0046,0.0787,0.0,0.0069,0.0625,0.0,0.0,0.0069,0.0046,1.0907,0.2061,0.0,0.0533,0.0,0.0046,0.176,0.5211,0.0,0.0208,0.0185,0.0116,0.4887,0.6691,0.0,0.0046,0.0833,4.3467,0.0,0.0,0.0,0.0162,0.0093,0.037,0.0,0.1969,0.0069,0.0,0.0486,0.0,0.3382,0.0093,0.1922,0.0,0.3103,4.0596,0.0301,0.0093,0.0,0.0069,1.8295,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0371,0.0,0.0093,0.0,0.0,0.0046,0.0185,0.0,0.2918,0.0,0.426,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,2.5288,0.0,0.0787,1.2525,0.0764,0.0,0.771,0.1274,0.0,0.1412,0.8498,0.2823,0.0,0.0,0.0046,0.322,0.0208,2.3503,0.0069,0.0069,0.0301,0.0,0.0,0.1574,0.0533,0.0069,0.0185,0.0046,0.088,0.4353,0.0161,1.9519,0.3822,0.044,0.6555,0.0,0.0532,0.0,0.0,0.1088,0.0,0.0301,0.0,0.0046,0.0,0.0115,0.0,0.0346,0.0301,0.1251,0.0417,0.0371,0.1853,0.0649,0.0069,0.0,0.0532,1.4358,0.2084,2.9897,0.0139,1.2158,0.0,0.0069,0.0,2.0402,0.0069,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.1574,0.0346,4.3442,0.1158,0.2755,0.0,0.0,0.0,0.0,0.0,0.0046,3.1169,0.5396,0.8545,0.0,0.0,0.0,0.0,3.2626,0.0,0.1552,0.0301,0.1019,0.044,0.2316,0.0093,0.0,0.0,4.4186,0.0069,0.0648,29.7092,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.609515337,37.37113156,2023-02-26,Amboseli (Swamp/Dust),0.1842,0.0,24.027786509196005
N_6,AMDB,0.0,0.0,0.0,0.0937,1.2914,0.0,0.0,0.0,0.0,0.0,0.0208,0.0573,0.0417,0.1041,0.0,0.0208,0.0,0.026,0.0,0.0104,0.0208,0.0,0.0104,0.0,0.0,0.0156,0.0885,0.0,0.0,0.0,0.0,0.0,0.0156,0.0,0.0,0.0417,0.0,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676,0.0,0.0,0.0,0.0,0.0469,0.0,0.0,0.0,0.0,0.0,0.0365,0.0,0.0,0.0156,0.0,0.1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0104,0.0,0.0,1.4216,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.1301,0.0,0.0,0.0104,0.0,0.0104,0.0,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.2343,0.4062,0.0,0.0,0.0,0.0,0.0,0.0,0.4218,6.2695,0.0208,0.0937,0.0,0.0,0.0,0.0,0.0365,0.0,0.0208,0.0208,0.3176,0.1614,0.0,0.0,0.2707,0.0,0.026,0.0729,0.0,0.0,0.0,0.0,0.0417,0.0,0.0,0.0104,0.0677,0.9476,0.2031,0.0,0.1718,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5728,0.0884,0.0312,0.0,0.0,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.4582,0.1927,0.0469,0.9582,0.078,0.6977,0.0,0.0,0.0104,0.0,7.0246,0.0,0.0365,0.0,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0781,0.5155,0.0365,0.2552,2.7751,0.1666,0.0,0.4373,0.0208,0.0,0.9843,0.3593,0.2187,0.0104,0.0,0.0,0.0,0.0312,1.1873,0.0,0.0156,0.1927,0.0,0.0104,0.0,0.125,0.0834,0.0417,0.0,0.0,0.3072,0.0,0.5832,0.026,0.0,0.1823,0.0,0.0521,0.0,0.0,0.1666,0.0,0.0,0.0,0.0,0.0,0.0833,0.0156,0.0,0.0,2.3745,0.0,0.0,0.0104,0.0,0.0469,0.0781,0.0,5.4624,0.0,4.1397,0.0,0.0208,0.0208,0.0,0.0,1.6298,0.0,0.0104,0.0,0.0729,0.0,0.0104,0.0,0.0,0.0,1.8434,0.0,3.9888,0.0833,0.2134,0.0,0.0,0.0781,0.0,0.4322,0.0156,0.578,0.0104,0.0,0.0,0.0,0.0,0.0,4.2699,0.0,0.0,0.0208,0.0,0.0,0.0677,0.0,0.0,0.0,2.01,0.0,1.1352,37.1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.713394186,37.17509796,2023-02-16,Amboseli (Swamp/Dust),0.1438,23.745307207107544,24.491773859659872
N_7,AMDB,0.0,0.0,0.0678,0.3222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028,0.0,0.0042,0.0,0.0297,0.0,0.0424,0.0085,0.0594,0.017,0.0,0.0,0.0339,0.1145,0.0,0.0,0.0,0.0,0.0,0.2629,0.0,0.0,0.0975,0.0,0.2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6614,0.0,0.0594,0.0,0.0,0.0466,0.0,0.0,0.0,0.0,0.0,0.0509,0.0,0.0,0.0,0.0,0.0085,0.0085,0.0,0.0,0.0,0.0,0.0,0.0466,0.0,0.0,0.0,0.0085,0.0,0.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.1569,0.0,0.0678,0.0,0.0,0.0,0.0,1.3399,8.5351,0.0,0.2459,0.0,0.0,0.0,0.0,0.0127,0.0,0.0339,0.0933,0.2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0424,0.0,0.0339,0.0,0.0,0.0297,0.0,0.0,0.0381,0.0,2.6033,0.3731,0.0,0.0212,0.0,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.3689,0.0297,0.0,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.1314,0.1144,0.017,2.298,0.2883,0.0721,0.0,0.0,0.0,0.0,0.6106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.1187,0.0,0.0,0.0,0.0,0.0,0.0594,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0,0.0,0.1442,0.0,0.0,0.0,0.0,0.0848,0.8438,0.0,0.602,6.4067,0.0255,0.0,0.1866,0.1357,0.0,0.7885,1.713,0.0466,0.0,0.0,0.0,0.0,0.0085,1.5137,0.0,0.0085,0.4198,0.0,0.0,0.0763,0.2883,0.0339,0.1272,0.0,0.0,0.0933,0.0,0.971,0.0,0.0,0.3308,0.0,0.0127,0.0,0.0085,0.0636,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.8353,0.0,0.0,0.0,0.0,0.0212,0.1314,0.0,2.9214,0.0,2.4804,0.0,0.0,0.0382,0.0,0.0,0.2459,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325,0.0,2.3277,0.0806,0.0932,0.0,0.0,0.0806,0.0,0.3689,0.0,0.0721,0.0,0.0,0.0,0.0,0.0,0.0,4.7148,0.0,0.0254,0.0,0.0,0.0,0.8141,0.0,0.0,0.0,0.458,0.0,0.0763,47.2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43024389,34.67713116,2023-03-09,Serengeti Central (Plains),0.6984,69.76295042037964,24.434444681803427
